Property_ID,Address,Value_2023,Link,area
R330855,"2212 HEATHER DR, CEDAR PARK, TX  78613","$530,940",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R330855,"2,770 Sq. Ft"
R330857,"2210 HEATHER DR, CEDAR PARK, TX  78613","$403,694",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R330857,"1,773 Sq. Ft"
R332003,"2208 HEATHER DR, CEDAR PARK, TX  78613","$581,774",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R332003,"3,156 Sq. Ft"
R332005,"2206 HEATHER DR, CEDAR PARK, TX  78613","$404,680",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R332005,"1,890 Sq. Ft"
R332006,"2204 HEATHER DR, CEDAR PARK, TX  78613","$400,019",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R332006,"1,818 Sq. Ft"
R334372,"2009 BLUE SAGE DR, CEDAR PARK, TX  78613","$404,036",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334372,"1,746 Sq. Ft"
R334374,"2007 BLUE SAGE DR, CEDAR PARK, TX  78613","$467,763",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334374,"2,357 Sq. Ft"
R334375,"2005 BLUE SAGE DR, CEDAR PARK, TX  78613","$586,804",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334375,"3,193 Sq. Ft"
R334377,"2003 BLUE SAGE DR, CEDAR PARK, TX  78613","$99,000",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334377,-
R334381,"2001 BLUE SAGE DR, CEDAR PARK, TX  78613","$606,895",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334381,"2,969 Sq. Ft"
R334383,"1500 EDELWEISS DR, CEDAR PARK, TX  78613","$579,607",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334383,"2,560 Sq. Ft"
R334385,"1504 EDELWEISS DR, CEDAR PARK, TX  78613","$511,057",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334385,"2,714 Sq. Ft"
R334386,"1506 EDELWEISS DR, CEDAR PARK, TX  78613","$552,331",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334386,"2,281 Sq. Ft"
R334389,"1602 EDELWEISS DR, CEDAR PARK, TX  78613","$456,826",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334389,"2,318 Sq. Ft"
R334391,"1604 EDELWEISS DR, CEDAR PARK, TX  78613","$582,223",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334391,"2,560 Sq. Ft"
R334397,"1507 AZALEA DR, CEDAR PARK, TX  78613","$393,374",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334397,"1,868 Sq. Ft"
R334398,"1505 AZALEA DR, CEDAR PARK, TX  78613","$540,719",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334398,"3,562 Sq. Ft"
R334399,"1503 AZALEA DR, CEDAR PARK, TX  78613","$460,163",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334399,"2,362 Sq. Ft"
R334400,"1501 AZALEA DR, CEDAR PARK, TX  78613","$572,854",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334400,"2,564 Sq. Ft"
R334401,"1409 AZALEA DR, CEDAR PARK, TX  78613","$550,236",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334401,"2,892 Sq. Ft"
R334402,"1407 AZALEA DR, CEDAR PARK, TX  78613","$531,323",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334402,"2,443 Sq. Ft"
R334403,"1405 AZALEA DR, CEDAR PARK, TX  78613","$441,559",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334403,"2,244 Sq. Ft"
R334404,"1501 EDELWEISS DR, CEDAR PARK, TX  78613","$436,824",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334404,"2,110 Sq. Ft"
R334405,"1503 EDELWEISS DR, CEDAR PARK, TX  78613","$597,611",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334405,"3,200 Sq. Ft"
R334406,"1505 EDELWEISS DR, CEDAR PARK, TX  78613","$483,355",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334406,"2,652 Sq. Ft"
R334407,"1507 EDELWEISS DR, CEDAR PARK, TX  78613","$449,558",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334407,"2,180 Sq. Ft"
R334408,"1601 EDELWEISS DR, CEDAR PARK, TX  78613","$480,831",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334408,"2,473 Sq. Ft"
R334409,"1603 EDELWEISS DR, CEDAR PARK, TX  78613","$456,013",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334409,"2,226 Sq. Ft"
R334410,"1808 AZALEA DR, CEDAR PARK, TX  78613","$579,701",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334410,"2,786 Sq. Ft"
R334411,"1806 AZALEA DR, CEDAR PARK, TX  78613","$549,460",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334411,"3,288 Sq. Ft"
R334412,"1804 AZALEA DR, CEDAR PARK, TX  78613","$432,234",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334412,"2,083 Sq. Ft"
R334413,"1802 AZALEA DR, CEDAR PARK, TX  78613","$400,142",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334413,"1,907 Sq. Ft"
R334414,"1800 AZALEA DR, CEDAR PARK, TX  78613","$422,088",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334414,"1,990 Sq. Ft"
R334415,"1710 AZALEA DR, CEDAR PARK, TX  78613","$419,652",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334415,"1,805 Sq. Ft"
R334416,"1708 AZALEA DR, CEDAR PARK, TX  78613","$468,357",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334416,"2,380 Sq. Ft"
R334417,"1706 AZALEA DR, CEDAR PARK, TX  78613","$469,187",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334417,"2,177 Sq. Ft"
R334418,"1704 AZALEA DR, CEDAR PARK, TX  78613","$552,580",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334418,"3,296 Sq. Ft"
R334419,"1702 AZALEA DR, CEDAR PARK, TX  78613","$403,263",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334419,"1,720 Sq. Ft"
R334420,"1700 AZALEA DR, CEDAR PARK, TX  78613","$523,876",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334420,"2,491 Sq. Ft"
R334421,"1608 AZALEA DR, CEDAR PARK, TX  78613","$430,851",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334421,"1,987 Sq. Ft"
R334422,"1606 AZALEA DR, CEDAR PARK, TX  78613","$593,684",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334422,"3,212 Sq. Ft"
R334423,"1604 AZALEA DR, CEDAR PARK, TX  78613","$431,547",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334423,"1,807 Sq. Ft"
R334424,"1602 AZALEA DR, CEDAR PARK, TX  78613","$460,662",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334424,"2,335 Sq. Ft"
R334425,"1600 AZALEA DR, CEDAR PARK, TX  78613","$551,055",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334425,"3,502 Sq. Ft"
R334426,"1506 AZALEA DR, CEDAR PARK, TX  78613","$525,518",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334426,"2,738 Sq. Ft"
R334427,"1504 AZALEA DR, CEDAR PARK, TX  78613","$394,221",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334427,"1,907 Sq. Ft"
R334429,"1502 AZALEA DR, CEDAR PARK, TX  78613","$476,628",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334429,"2,480 Sq. Ft"
R334431,"1500 AZALEA DR, CEDAR PARK, TX  78613","$443,089",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334431,"2,265 Sq. Ft"
R334432,"1601 AZALEA DR, CEDAR PARK, TX  78613","$470,035",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334432,"2,064 Sq. Ft"
R334433,"1603 AZALEA DR, CEDAR PARK, TX  78613","$404,961",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334433,"1,772 Sq. Ft"
R334434,"1605 AZALEA DR, CEDAR PARK, TX  78613","$400,939",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334434,"1,777 Sq. Ft"
R334435,"1607 AZALEA DR, CEDAR PARK, TX  78613","$498,171",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334435,"2,601 Sq. Ft"
R334437,"1609 AZALEA DR, CEDAR PARK, TX  78613","$483,633",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334437,"2,626 Sq. Ft"
R334438,"1701 AZALEA DR, CEDAR PARK, TX  78613","$400,792",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334438,"1,907 Sq. Ft"
R334440,"1703 AZALEA DR, CEDAR PARK, TX  78613","$412,177",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334440,"2,013 Sq. Ft"
R334442,"1705 AZALEA DR, CEDAR PARK, TX  78613","$417,600",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334442,"1,805 Sq. Ft"
R334443,"1707 AZALEA DR, CEDAR PARK, TX  78613","$448,522",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334443,"2,230 Sq. Ft"
R334445,"1709 AZALEA DR, CEDAR PARK, TX  78613","$481,198",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334445,"2,481 Sq. Ft"
R334446,"1711 AZALEA DR, CEDAR PARK, TX  78613","$423,390",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334446,"2,075 Sq. Ft"
R334448,"1801 AZALEA DR, CEDAR PARK, TX  78613","$421,724",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334448,"1,799 Sq. Ft"
R334449,"1803 AZALEA DR, CEDAR PARK, TX  78613","$524,184",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334449,"2,543 Sq. Ft"
R334451,"1805 AZALEA DR, CEDAR PARK, TX  78613","$537,735",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334451,"2,808 Sq. Ft"
R334452,"1807 AZALEA DR, CEDAR PARK, TX  78613","$463,775",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R334452,"2,368 Sq. Ft"
R335096,"2209 SHARON DR, CEDAR PARK, TX  78613","$445,697",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335096,"2,238 Sq. Ft"
R335097,"2207 SHARON DR, CEDAR PARK, TX  78613","$535,596",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335097,"2,730 Sq. Ft"
R335098,"2205 SHARON DR, CEDAR PARK, TX  78613","$569,917",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335098,"2,399 Sq. Ft"
R335099,"2203 SHARON DR, CEDAR PARK, TX  78613","$547,341",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335099,"2,626 Sq. Ft"
R335100,"2201 SHARON DR, CEDAR PARK, TX  78613","$518,037",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335100,"2,830 Sq. Ft"
R335101,"2111 SHARON DR, CEDAR PARK, TX  78613","$497,769",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335101,"2,661 Sq. Ft"
R335102,"2109 SHARON DR, CEDAR PARK, TX  78613","$458,761",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335102,"2,313 Sq. Ft"
R335103,"2107 SHARON DR, CEDAR PARK, TX  78613","$461,066",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335103,"2,322 Sq. Ft"
R335104,"2105 SHARON DR, CEDAR PARK, TX  78613","$402,895",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335104,"1,730 Sq. Ft"
R335105,"2103 SHARON DR, CEDAR PARK, TX  78613","$485,670",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335105,"2,356 Sq. Ft"
R335106,"2101 SHARON DR, CEDAR PARK, TX  78613","$518,700",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335106,"2,727 Sq. Ft"
R335107,"1817 TODD LN, CEDAR PARK, TX  78613","$452,602",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335107,"2,158 Sq. Ft"
R335108,"1815 TODD LN, CEDAR PARK, TX  78613","$422,571",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335108,"1,786 Sq. Ft"
R335109,"1813 TODD LN, CEDAR PARK, TX  78613","$414,696",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335109,"2,026 Sq. Ft"
R335110,"1811 TODD LN, CEDAR PARK, TX  78613","$517,804",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335110,"2,598 Sq. Ft"
R335111,"1809 TODD LN, CEDAR PARK, TX  78613","$449,603",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335111,"2,316 Sq. Ft"
R335112,"1807 TODD LN, CEDAR PARK, TX  78613","$394,309",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335112,"1,726 Sq. Ft"
R335113,"1805 TODD LN, CEDAR PARK, TX  78613","$443,923",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335113,"1,742 Sq. Ft"
R335114,"1803 TODD LN, CEDAR PARK, TX  78613","$398,075",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335114,"1,956 Sq. Ft"
R335115,"1801 TODD LN, CEDAR PARK, TX  78613","$434,266",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335115,"1,870 Sq. Ft"
R335116,"1711 TODD LN, CEDAR PARK, TX  78613","$479,164",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335116,"2,120 Sq. Ft"
R335117,"1709 TODD LN, CEDAR PARK, TX  78613","$428,432",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335117,"1,997 Sq. Ft"
R335118,"1707 TODD LN, CEDAR PARK, TX  78613","$521,106",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335118,"2,792 Sq. Ft"
R335119,"1705 TODD LN, CEDAR PARK, TX  78613","$398,396",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335119,"1,624 Sq. Ft"
R335120,"1703 TODD LN, CEDAR PARK, TX  78613","$527,115",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335120,"2,316 Sq. Ft"
R335121,"1701 TODD LN, CEDAR PARK, TX  78613","$516,423",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335121,"2,688 Sq. Ft"
R335122,"1810 TODD LN, CEDAR PARK, TX  78613","$585,629",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335122,"3,132 Sq. Ft"
R335123,"1808 TODD LN, CEDAR PARK, TX  78613","$526,231",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335123,"2,540 Sq. Ft"
R335124,"1806 TODD LN, CEDAR PARK, TX  78613","$514,165",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335124,"2,560 Sq. Ft"
R335125,"1804 TODD LN, CEDAR PARK, TX  78613","$495,499",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335125,"2,655 Sq. Ft"
R335126,"1802 TODD LN, CEDAR PARK, TX  78613","$519,819",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335126,"2,624 Sq. Ft"
R335127,"1800 TODD LN, CEDAR PARK, TX  78613","$415,815",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335127,"2,013 Sq. Ft"
R335128,"1710 TODD LN, CEDAR PARK, TX  78613","$451,232",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335128,"2,170 Sq. Ft"
R335129,"1708 TODD LN, CEDAR PARK, TX  78613","$433,623",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335129,"2,234 Sq. Ft"
R335130,"1706 TODD LN, CEDAR PARK, TX  78613","$402,733",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335130,"1,714 Sq. Ft"
R335131,"1704 TODD LN, CEDAR PARK, TX  78613","$521,131",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335131,"2,479 Sq. Ft"
R335132,"1702 TODD LN, CEDAR PARK, TX  78613","$457,935",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335132,"2,170 Sq. Ft"
R335133,"1700 TODD LN, CEDAR PARK, TX  78613","$499,828",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335133,"2,114 Sq. Ft"
R335134,"1701 TRACY MILLER LN, CEDAR PARK, TX  78613","$505,775",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335134,"2,652 Sq. Ft"
R335135,"1703 TRACY MILLER LN, CEDAR PARK, TX  78613","$405,555",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335135,"1,930 Sq. Ft"
R335136,"1705 TRACY MILLER LN, CEDAR PARK, TX  78613","$530,084",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335136,"2,813 Sq. Ft"
R335137,"1707 TRACY MILLER LN, CEDAR PARK, TX  78613","$500,250",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335137,"2,329 Sq. Ft"
R335138,"1709 TRACY MILLER LN, CEDAR PARK, TX  78613","$483,832",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335138,"2,620 Sq. Ft"
R335139,"1711 TRACY MILLER LN, CEDAR PARK, TX  78613","$422,142",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335139,"2,054 Sq. Ft"
R335140,"1801 TRACY MILLER LN, CEDAR PARK, TX  78613","$457,754",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335140,"2,212 Sq. Ft"
R335141,"1803 TRACY MILLER LN, CEDAR PARK, TX  78613","$410,766",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335141,"1,812 Sq. Ft"
R335142,"1805 TRACY MILLER LN, CEDAR PARK, TX  78613","$465,212",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335142,"2,352 Sq. Ft"
R335143,"1807 TRACY MILLER LN, CEDAR PARK, TX  78613","$537,404",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335143,"2,661 Sq. Ft"
R335144,"1809 TRACY MILLER LN, CEDAR PARK, TX  78613","$537,389",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335144,"2,806 Sq. Ft"
R335145,"1708 SHARON PLACE, CEDAR PARK, TX  78613","$544,781",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335145,"3,028 Sq. Ft"
R335146,"1706 SHARON PLACE, CEDAR PARK, TX  78613","$423,311",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335146,"2,036 Sq. Ft"
R335147,"1704 SHARON PLACE, CEDAR PARK, TX  78613","$455,503",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335147,"2,172 Sq. Ft"
R335148,"1702 SHARON PLACE, CEDAR PARK, TX  78613","$410,746",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335148,"1,936 Sq. Ft"
R335149,"1700 SHARON PL, CEDAR PARK, TX  78613","$503,649",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335149,"2,616 Sq. Ft"
R335150,"1612 SHARON PLACE, CEDAR PARK, TX  78613","$527,240",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335150,"2,735 Sq. Ft"
R335151,"1610 SHARON PLACE, CEDAR PARK, TX  78613","$495,852",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335151,"2,580 Sq. Ft"
R335152,"1608 SHARON PLACE, CEDAR PARK, TX  78613","$442,212",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335152,"2,171 Sq. Ft"
R335153,"1606 SHARON PL, CEDAR PARK, TX  78613","$516,149",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335153,"2,734 Sq. Ft"
R335154,"1604 SHARON PLACE, CEDAR PARK, TX  78613","$519,170",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335154,"2,522 Sq. Ft"
R335155,"1602 SHARON PL, CEDAR PARK, TX  78613","$490,534",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335155,"2,628 Sq. Ft"
R335156,"1600 SHARON PLACE, CEDAR PARK, TX  78613","$459,305",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335156,"2,288 Sq. Ft"
R335157,"1601 SHARON PL, CEDAR PARK, TX  78613","$478,286",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335157,"2,324 Sq. Ft"
R335158,"1603 SHARON PLACE, CEDAR PARK, TX  78613","$550,089",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335158,"2,528 Sq. Ft"
R335159,"1605 SHARON PLACE, CEDAR PARK, TX  78613","$419,507",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335159,"1,784 Sq. Ft"
R335160,"1607 SHARON PL, CEDAR PARK, TX  78613","$442,774",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335160,"2,237 Sq. Ft"
R335161,"1609 SHARON PL, CEDAR PARK, TX  78613","$608,288",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335161,"2,780 Sq. Ft"
R335162,"1611 SHARON PL, CEDAR PARK, TX  78613","$529,720",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335162,"2,798 Sq. Ft"
R335163,"1701 SHARON PL, CEDAR PARK, TX  78613","$543,032",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335163,"2,778 Sq. Ft"
R335164,"1703 SHARON PL, CEDAR PARK, TX  78613","$444,622",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335164,"2,292 Sq. Ft"
R335165,"1705 SHARON PLACE, CEDAR PARK, TX  78613","$574,166",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335165,"2,780 Sq. Ft"
R335166,"2214 SHARON DR, CEDAR PARK, TX  78613","$570,090",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335166,"2,692 Sq. Ft"
R335167,"2212 SHARON DR, CEDAR PARK, TX  78613","$555,074",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335167,"2,868 Sq. Ft"
R335168,"2210 SHARON DR, CEDAR PARK, TX  78613","$606,217",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335168,"2,892 Sq. Ft"
R335169,"2208 SHARON DR, CEDAR PARK, TX  78613","$523,630",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335169,"3,005 Sq. Ft"
R335170,"2206 SHARON DR, CEDAR PARK, TX  78613","$493,623",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335170,"2,635 Sq. Ft"
R335171,"2204 SHARON DR, CEDAR PARK, TX  78613","$609,112",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335171,"3,630 Sq. Ft"
R335172,"2202 SHARON DR, CEDAR PARK, TX  78613","$491,626",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335172,"2,610 Sq. Ft"
R335173,"2200 SHARON DR, CEDAR PARK, TX  78613","$478,590",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335173,"2,406 Sq. Ft"
R335174,"1802 TRACY MILLER LN, CEDAR PARK, TX  78613","$406,621",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335174,"1,938 Sq. Ft"
R335175,"1800 TRACY MILLER LN, CEDAR PARK, TX  78613","$454,449",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335175,"2,238 Sq. Ft"
R335176,"1710 TRACY MILLER LN, CEDAR PARK, TX  78613","$517,266",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335176,"2,726 Sq. Ft"
R335177,"1708 TRACY MILLER LN, CEDAR PARK, TX  78613","$451,963",https://search.wcad.org/Property-Detail/PropertyQuickRefID/R335177,"2,207 Sq. Ft"
